,datetime,open,high,low,close,volume,adj_close
2021-01-01 00:00:00,1609459200000,0.02004,0.02195,0.01976,0.02162,95110589.6,0.02162
2021-01-01 04:00:00,1609473600000,0.02164,0.02199,0.02086,0.02136,47212316.3,0.02136
2021-01-01 08:00:00,1609488000000,0.02138,0.0233,0.02063,0.02246,111106484.0,0.02246
2021-01-01 12:00:00,1609502400000,0.02247,0.02485,0.02201,0.02319,235300427.4,0.02319
2021-01-01 16:00:00,1609516800000,0.02323,0.0248,0.02227,0.02392,193675695.5,0.02392
2021-01-01 20:00:00,1609531200000,0.02385,0.026,0.02373,0.02519,208610153.4,0.02519
2021-01-02 00:00:00,1609545600000,0.02517,0.02584,0.02423,0.02492,154103033.8,0.02492
2021-01-02 04:00:00,1609560000000,0.02489,0.0277,0.02437,0.02706,168424399.6,0.02706
2021-01-02 08:00:00,1609574400000,0.0271,0.02848,0.02612,0.02834,156704183.4,0.02834
2021-01-02 12:00:00,1609588800000,0.02834,0.02912,0.02682,0.02853,226019377.4,0.02853
2021-01-02 16:00:00,1609603200000,0.02853,0.03248,0.0284,0.03193,247530289.3,0.03193
2021-01-02 20:00:00,1609617600000,0.03188,0.03199,0.02627,0.02903,377274017.9,0.02903
2021-01-03 00:00:00,1609632000000,0.02905,0.0295,0.02735,0.02838,106321694.8,0.02838
2021-01-03 04:00:00,1609646400000,0.02837,0.0325,0.02766,0.03224,171065445.3,0.03224
2021-01-03 08:00:00,1609660800000,0.03224,0.03769,0.03059,0.03415,517545288.5,0.03415
2021-01-03 12:00:00,1609675200000,0.03415,0.03687,0.03352,0.03586,275476792.0,0.03586
2021-01-03 16:00:00,1609689600000,0.03585,0.0374,0.03081,0.0331,251816338.3,0.0331
2021-01-03 20:00:00,1609704000000,0.0331,0.0355,0.032,0.03234,129153436.8,0.03234
2021-01-04 00:00:00,1609718400000,0.03241,0.03533,0.03235,0.03484,84464192.7,0.03484
2021-01-04 04:00:00,1609732800000,0.03484,0.03484,0.03004,0.03077,158539025.3,0.03077
2021-01-04 08:00:00,1609747200000,0.0308,0.0369,0.02531,0.03039,411093314.0,0.03039
2021-01-04 12:00:00,1609761600000,0.0304,0.0361,0.02956,0.03252,199096202.1,0.03252
2021-01-04 16:00:00,1609776000000,0.03255,0.03281,0.02872,0.03159,181709196.3,0.03159
2021-01-04 20:00:00,1609790400000,0.03157,0.03166,0.02881,0.03078,96579798.3,0.03078
2021-01-05 00:00:00,1609804800000,0.0308,0.03434,0.0302,0.0302,133872727.9,0.0302
2021-01-05 04:00:00,1609819200000,0.03029,0.03105,0.029,0.02965,108170007.4,0.02965
2021-01-05 08:00:00,1609833600000,0.02968,0.03225,0.02966,0.03148,83488944.3,0.03148
2021-01-05 12:00:00,1609848000000,0.03145,0.03788,0.03115,0.03677,220569222.7,0.03677
2021-01-05 16:00:00,1609862400000,0.0368,0.03814,0.035,0.03602,194645919.8,0.03602
2021-01-05 20:00:00,1609876800000,0.03601,0.043,0.0355,0.041,371965637.0,0.041
2021-01-06 00:00:00,1609891200000,0.04113,0.04273,0.03912,0.04207,170563161.3,0.04207
2021-01-06 04:00:00,1609905600000,0.04206,0.04306,0.03923,0.04139,131117586.4,0.04139
2021-01-06 08:00:00,1609920000000,0.04133,0.04298,0.03969,0.04133,115573369.0,0.04133
2021-01-06 12:00:00,1609934400000,0.04131,0.04599,0.04027,0.04169,223098647.9,0.04169
2021-01-06 16:00:00,1609948800000,0.04179,0.04286,0.038,0.03803,136747870.9,0.03803
2021-01-06 20:00:00,1609963200000,0.03803,0.041,0.037,0.03977,145090076.6,0.03977
2021-01-07 00:00:00,1609977600000,0.03971,0.04194,0.03862,0.04146,75164687.8,0.04146
2021-01-07 04:00:00,1609992000000,0.04152,0.04163,0.0385,0.0386,68751430.5,0.0386
2021-01-07 08:00:00,1610006400000,0.03868,0.04025,0.03757,0.03841,74068092.8,0.03841
2021-01-07 12:00:00,1610020800000,0.03838,0.04258,0.03822,0.04147,131856661.5,0.04147
2021-01-07 16:00:00,1610035200000,0.04148,0.04175,0.03567,0.03992,134216964.0,0.03992
2021-01-07 20:00:00,1610049600000,0.03987,0.04122,0.03917,0.03999,78965097.5,0.03999
2021-01-08 00:00:00,1610064000000,0.03999,0.04061,0.03311,0.03735,101322544.3,0.03735
2021-01-08 04:00:00,1610078400000,0.03734,0.0395,0.0352,0.03941,66357837.4,0.03941
2021-01-08 08:00:00,1610092800000,0.03939,0.0419,0.03802,0.04174,87792807.9,0.04174
2021-01-08 12:00:00,1610107200000,0.04173,0.04589,0.03971,0.04084,165969435.4,0.04084
2021-01-08 16:00:00,1610121600000,0.04088,0.0438,0.03994,0.03994,142232259.3,0.03994
2021-01-08 20:00:00,1610136000000,0.03995,0.04284,0.03677,0.04255,132171297.9,0.04255
2021-01-09 00:00:00,1610150400000,0.04255,0.0437,0.03892,0.04081,102004099.7,0.04081
2021-01-09 04:00:00,1610164800000,0.04081,0.04083,0.03847,0.04065,51334298.8,0.04065
2021-01-09 08:00:00,1610179200000,0.04071,0.04404,0.04045,0.04331,94491884.4,0.04331
2021-01-09 12:00:00,1610193600000,0.04332,0.049,0.04219,0.04699,153328947.0,0.04699
2021-01-09 16:00:00,1610208000000,0.047,0.0489,0.04428,0.04827,136519741.3,0.04827
