,datetime,open,high,low,close,volume,adj_close,signal
2021-01-01 00:00:00,1609459200000,0.01723,0.01768,0.017,0.01764,821054.2,0.01764,sell
2021-01-01 04:00:00,1609473600000,0.01755,0.01846,0.01749,0.01757,340133.9,0.01757,sell
2021-01-01 08:00:00,1609488000000,0.01759,0.01795,0.01751,0.01785,299919.0,0.01785,sell
2021-01-01 12:00:00,1609502400000,0.0178,0.01872,0.01766,0.01834,1236089.3,0.01834,sell
2021-01-01 16:00:00,1609516800000,0.01842,0.01858,0.01816,0.01858,544084.5,0.01858,sell
2021-01-01 20:00:00,1609531200000,0.01836,0.01877,0.01828,0.01828,840596.6,0.01828,sell
2021-01-02 00:00:00,1609545600000,0.01828,0.01879,0.01817,0.01876,273016.4,0.01876,sell
2021-01-02 04:00:00,1609560000000,0.01868,0.01875,0.01791,0.01813,785028.3,0.01813,sell
2021-01-02 08:00:00,1609574400000,0.01817,0.01841,0.01785,0.01825,175570.1,0.01825,sell
2021-01-02 12:00:00,1609588800000,0.01821,0.01834,0.01757,0.01818,876192.1,0.01818,sell
2021-01-02 16:00:00,1609603200000,0.01807,0.01931,0.01763,0.01785,9964697.8,0.01785,sell
2021-01-02 20:00:00,1609617600000,0.01797,0.01899,0.01786,0.0189,2359502.0,0.0189,sell
2021-01-03 00:00:00,1609632000000,0.01889,0.01889,0.01836,0.01848,206986.8,0.01848,sell
2021-01-03 04:00:00,1609646400000,0.01853,0.019,0.01802,0.01802,577345.0,0.01802,sell
2021-01-03 08:00:00,1609660800000,0.01814,0.01835,0.01769,0.0179,438050.6,0.0179,sell
2021-01-03 12:00:00,1609675200000,0.01791,0.0187,0.01791,0.01823,924701.0,0.01823,sell
2021-01-03 16:00:00,1609689600000,0.01824,0.01824,0.01759,0.01771,1084585.9,0.01771,sell
2021-01-03 20:00:00,1609704000000,0.01767,0.01826,0.01766,0.01798,773631.4,0.01798,sell
2021-01-04 00:00:00,1609718400000,0.01799,0.0189,0.01799,0.01875,1354165.1,0.01875,sell
2021-01-04 04:00:00,1609732800000,0.0188,0.0193,0.0184,0.01865,1457532.2,0.01865,sell
2021-01-04 08:00:00,1609747200000,0.01884,0.019,0.01641,0.0181,1800948.0,0.0181,sell
2021-01-04 12:00:00,1609761600000,0.01797,0.01854,0.01763,0.01839,1184809.6,0.01839,sell
2021-01-04 16:00:00,1609776000000,0.01843,0.0194,0.01754,0.01854,5159192.9,0.01854,sell
2021-01-04 20:00:00,1609790400000,0.01853,0.01897,0.01785,0.01828,915944.1,0.01828,sell
2021-01-05 00:00:00,1609804800000,0.01828,0.01846,0.01775,0.01775,410588.1,0.01775,sell
2021-01-05 04:00:00,1609819200000,0.01774,0.01794,0.01692,0.01748,909161.5,0.01748,sell
2021-01-05 08:00:00,1609833600000,0.01752,0.01852,0.01751,0.01852,1289441.6,0.01852,sell
2021-01-05 12:00:00,1609848000000,0.01852,0.01879,0.0183,0.0184,1038830.6,0.0184,sell
2021-01-05 16:00:00,1609862400000,0.01852,0.02022,0.01839,0.01894,16595206.0,0.01894,sell
2021-01-05 20:00:00,1609876800000,0.01881,0.01881,0.01822,0.01858,761145.1,0.01858,buy
2021-01-06 00:00:00,1609891200000,0.01865,0.01868,0.01805,0.01865,732896.4,0.01865,buy
2021-01-06 04:00:00,1609905600000,0.01868,0.02,0.01858,0.01893,22837076.6,0.01893,buy
2021-01-06 08:00:00,1609920000000,0.01894,0.01921,0.01831,0.01885,3340321.4,0.01885,buy
2021-01-06 12:00:00,1609934400000,0.01893,0.01969,0.01873,0.01947,4126947.7,0.01947,buy
2021-01-06 16:00:00,1609948800000,0.01953,0.021,0.01949,0.02025,4017862.1,0.02025,buy
2021-01-06 20:00:00,1609963200000,0.02025,0.02098,0.01971,0.01996,2208469.9,0.01996,buy
