,datetime,open,high,low,close,volume,adj_close
2021-01-01 00:00:00,1609459200000,11.2364,11.62,11.0638,11.5006,1039696.17,11.5006
2021-01-01 04:00:00,1609473600000,11.5021,11.5498,11.3214,11.3784,646949.46,11.3784
2021-01-01 08:00:00,1609488000000,11.3779,11.7528,11.2282,11.7134,886681.77,11.7134
2021-01-01 12:00:00,1609502400000,11.7142,12.46,11.703,12.1183,3046980.26,12.1183
2021-01-01 16:00:00,1609516800000,12.1212,12.35,11.534,11.8018,1786481.53,11.8018
2021-01-01 20:00:00,1609531200000,11.8062,12.0941,11.7508,11.8477,890036.98,11.8477
2021-01-02 00:00:00,1609545600000,11.8453,11.8973,11.4303,11.7315,929545.79,11.7315
2021-01-02 04:00:00,1609560000000,11.7314,11.942,11.6167,11.6199,659588.38,11.6199
2021-01-02 08:00:00,1609574400000,11.6199,11.6851,11.4864,11.6512,794936.35,11.6512
2021-01-02 12:00:00,1609588800000,11.6458,12.12,11.5408,11.9419,2072489.13,11.9419
2021-01-02 16:00:00,1609603200000,11.9419,12.4188,11.7049,12.3241,2633096.35,12.3241
2021-01-02 20:00:00,1609617600000,12.3286,12.35,11.6661,12.2215,2528565.31,12.2215
2021-01-03 00:00:00,1609632000000,12.2206,12.4601,11.9351,11.9363,1078455.41,11.9363
2021-01-03 04:00:00,1609646400000,11.9368,12.2343,11.8912,11.999,1189565.0,11.999
2021-01-03 08:00:00,1609660800000,12.0057,12.78,11.8355,12.5875,2732266.56,12.5875
2021-01-03 12:00:00,1609675200000,12.5825,13.45,12.4335,13.221,4326208.91,13.221
2021-01-03 16:00:00,1609689600000,13.2107,13.5,12.6632,13.0215,3605616.51,13.0215
2021-01-03 20:00:00,1609704000000,13.0138,13.9999,13.0021,13.6814,3005968.03,13.6814
2021-01-04 00:00:00,1609718400000,13.6815,14.6705,13.6311,14.5327,3279676.69,14.5327
2021-01-04 04:00:00,1609732800000,14.5276,15.644,13.5855,14.2992,5842187.78,14.2992
2021-01-04 08:00:00,1609747200000,14.3013,14.6854,12.3713,13.34,6311959.0,13.34
2021-01-04 12:00:00,1609761600000,13.3492,13.8976,13.1681,13.808,3008600.52,13.808
2021-01-04 16:00:00,1609776000000,13.7927,13.8748,13.0269,13.5981,3014818.24,13.5981
2021-01-04 20:00:00,1609790400000,13.5964,13.694,13.0666,13.5935,1831621.58,13.5935
2021-01-05 00:00:00,1609804800000,13.5962,14.3945,13.1708,13.238,3293194.82,13.238
2021-01-05 04:00:00,1609819200000,13.2377,13.7025,13.0928,13.5062,1895563.37,13.5062
2021-01-05 08:00:00,1609833600000,13.5019,14.584,13.501,14.5021,2286556.95,14.5021
2021-01-05 12:00:00,1609848000000,14.4945,14.6072,13.8482,14.5176,2664449.8,14.5176
2021-01-05 16:00:00,1609862400000,14.5242,14.8093,14.0794,14.4172,2776625.99,14.4172
2021-01-05 20:00:00,1609876800000,14.4168,14.89,14.2969,14.5162,1925946.9,14.5162
2021-01-06 00:00:00,1609891200000,14.5141,14.6845,14.1427,14.3209,1458768.81,14.3209
2021-01-06 04:00:00,1609905600000,14.3209,14.7505,14.1717,14.3326,1909765.05,14.3326
2021-01-06 08:00:00,1609920000000,14.3341,15.4431,14.3185,15.1684,2879814.82,15.1684
2021-01-06 12:00:00,1609934400000,15.1619,16.9777,15.0651,16.2556,6439439.94,16.2556
2021-01-06 16:00:00,1609948800000,16.2495,17.2365,15.9618,16.0666,4719754.34,16.0666
2021-01-06 20:00:00,1609963200000,16.0674,17.2997,15.765,17.2322,3973624.25,17.2322
2021-01-07 00:00:00,1609977600000,17.2342,17.3947,16.5428,16.948,1985182.56,16.948
2021-01-07 04:00:00,1609992000000,16.948,16.9866,16.2687,16.4861,1838666.09,16.4861
2021-01-07 08:00:00,1610006400000,16.4861,16.704,16.0307,16.2714,2286232.38,16.2714
2021-01-07 12:00:00,1610020800000,16.2745,16.9686,16.1035,16.9516,2563369.64,16.9516
2021-01-07 16:00:00,1610035200000,16.9608,17.41,15.0657,16.2823,5511307.01,16.2823
2021-01-07 20:00:00,1610049600000,16.2841,16.5856,15.3542,15.9628,2696930.74,15.9628
2021-01-08 00:00:00,1610064000000,15.9659,16.1327,14.12,14.9778,3737945.79,14.9778
2021-01-08 04:00:00,1610078400000,14.9827,15.7106,14.5413,15.702,2018278.81,15.702
2021-01-08 08:00:00,1610092800000,15.7,16.1917,15.2791,15.7792,2397234.18,15.7792
